1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
22015592,0.956264619,No,C2,22,18-24,Yorkshire & Humberside,Female,Owned mortgage,"£30,000-£39,999",Never Married,"£1,400-£1,599",down >£100,£50-£99,Yes,"£200,000-£224,999","£150,000-£169,999",£350-£399,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,"£3,500-£3,999",£50-£59,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,No,No,Yes,Yes,No,No,No,No,,Increased,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,None,Increase by £50-£99 a month,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,In Paid Employment ,Yes,heavy
21359388,0.995854919,Yes,C1,52,45-54,West Midlands,Male,Local Authority Rented,"£30,000-£39,999",Never Married,£800-£899,down £50-£100,£200-£249,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,"£75,000 - £99,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",don't kNow,Yes,No,No,No,No,No,No,Yes,No,,,,,,,No,No,Yes,No,Yes,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,In Paid Employment ,No,Not applicable
21471274,0.975411483,Yes,C1,55,55-64,South East,Female,Local Authority Rented,Refused,Married or Couple,<=199,down >£100,£50-£99,Not applicable,Not applicable,Not applicable,Not applicable,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Refused,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,Refused,Refused,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,don't kNow,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,In Paid Employment ,No,Not applicable
20580349,1.01385722,No,C2,53,45-54,Greater London,Male,Private rented,Refused,Never Married,don't kNow,No change,Refused,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Refused,>=£500,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Somewhat concerned,Yes,No,No,No,No,No,No,No,No,,Decreased,No,Not applicable,No,Not applicable,Yes,Prefer Not to state,Prefer Not to state,Refused,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,don't kNow,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,In Paid Employment ,No,No
20381055,0.976372514,No,C2,50,45-54,North,Female,Local Authority Rented,"£17,500-£24,999",Married or Couple,don't kNow,don't kNow,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, constant struggle",No,No,No,No,No,Yes,No,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,don't kNow,don't kNow,don't kNow,No,Not applicable,No,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,don't kNow,don't kNow,don't kNow,don't kNow,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,Something Else,don't kNow,Not applicable
20191516,0.994169016,No,C1,44,35-44,Yorkshire & Humberside,Female,Local Authority Rented,"£17,500-£24,999",Married or Couple,<=199,down <£50,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, struggle from time to time",No,No,No,No,No,No,No,No,No,No,Yes,,Somewhat concerned,No,Yes,No,No,No,No,No,No,No,,Stayed the same,No,the same,No,Not applicable,No,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Decreased,don't kNow,Yes,Yes,No,No,No,No,No,No,No,Yes,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,Something Else,No,Not applicable
20504399,0.979485575,No,D,46,45-54,West Midlands,Female,Local Authority Rented,"£4,500-£6,499",Married or Couple,<=199,down £50-£100,<=25,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,Yes,No,No,No,No,Yes,<£200,£10-£19,"keeping up, constant struggle",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Stayed the same,Yes,don't kNow,No,Not applicable,No,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,No,don't kNow,Quite likely - my household income could fall sharply,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Something Else,Yes,somewhat
20358159,0.976480706,No,B,31,25-34,South East,Female,Local Authority Rented,"£30,000-£39,999",Married or Couple,£200-£299,down £50-£100,<=25,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,"£4,500-£4,999",£400-£449,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,Yes,Yes,No,No,,Somewhat concerned,Yes,Yes,No,Yes,No,No,No,No,No,,Increased,Yes,Not applicable,No,Not applicable,Yes,More than 8 years,More than 8 years,"£10,000 - £12,499",don't kNow,,,,,,,,,,,,,,,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,No,Yes,,,,,,,In Paid Employment ,No,somewhat
20364703,1.01455189,No,C2,46,45-54,Scotland,Male,Local Authority Rented,Refused,Married or Couple,Refused,down >£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Refused,Refused,"keeping up, constant struggle",No,No,No,No,No,Yes,Yes,No,No,No,No,,Very concerned,Yes,Yes,No,No,No,No,No,No,No,,Increased,Yes,don't kNow,No,Not applicable,No,Not applicable,Not applicable,Refused,Refused,,,,,,,,,,,,,,,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,In Paid Employment ,Yes,heavy
20004289,0.994439268,No,E,67,65+,North West,Female,Local Authority Rented,Refused,Widowed/Divorced/Separated,don't kNow,down >£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,No,No,No,No,Yes,Refused,£100-£119,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,Yes,No,No,No,No,No,No,,Stayed the same,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,don't kNow,No,No,No,No,No,No,No,No,No,Yes,,,,,,,Yes,No,Yes,No,No,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,Retired,No,heavy
20082951,0.988728481,No,A,51,45-54,Greater London,Male,Local Authority Rented,"<£4,500",Never Married,<=199,down <£50,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,Yes,No,No,Yes,£200-£499,£30-£39,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Stayed the same,don't kNow,Not applicable,No,Not applicable,No,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Decreased,Not very likely - my household income is very secure,Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Unemployed,No,somewhat
24580112,0.97706585,No,B,58,55-64,Yorkshire & Humberside,Female,Owned outright,Refused,Married or Couple,<=199,down >£100,None,Yes,,Not applicable,Not applicable,No,No,Yes,No,No,No,No,No,No,No,Yes,don't kNow,£200-£219,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,Refused,don't kNow,,,,,,,,,,,,,,,,,,,,,Yes,Decreased,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Retired,No,somewhat
20923314,1.0010097,No,E,58,55-64,North,Male,Local Authority Rented,"<£4,500",Widowed/Divorced/Separated,<=199,down >£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,Yes,No,No,No,No,Yes,<£200,<£10,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,don't kNow,Quite likely - my household income could fall sharply,Yes,No,No,No,No,No,No,No,No,Yes,,,,,,,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Unemployed,No,No
20672507,0.960003751,No,E,46,45-54,South West,Female,Local Authority Rented,"£7,500-£9,499",Married or Couple,<=199,No change,<=25,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,"£8,000-£8,499",£160-£179,"have financial problems, fallen behind with many",No,No,No,Yes,No,No,No,No,No,No,No,,Very concerned,Yes,Yes,No,No,No,No,No,No,No,,Increased,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,<£500,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,,Yes,heavy
20943321,1.06089238,No,C1,63,55-64,Wales,Male,Local Authority Rented,"£11,500-£13,499",Widowed/Divorced/Separated,<=199,No change,<=25,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,"£6,000 - £6,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Retired,No,Not applicable
20968010,1.00538836,No,E,70,65+,Greater London,Male,Local Authority Rented,"£9,500-£11,499",Married or Couple,<=199,No change,<=25,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,Yes,No,No,No,No,Yes,£500-£999,£40-£49,"keeping up, struggle from time to time",No,No,No,No,No,No,No,No,No,No,Yes,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,don't kNow,harder,No,Not applicable,No,Not applicable,Not applicable,Refused,don't kNow,,,,,,,,,,,,,,,,,,,,,Refused,Stayed the same,Not very likely - my household income is very secure,No,don't kNow,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,No,Yes,,,,,,,Retired,No,No
20501351,0.995854919,No,E,51,45-54,West Midlands,Male,Local Authority Rented,"£7,500-£9,499",Married or Couple,<=199,down £50-£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,">=£30,000",<£10,"keeping up, constant struggle",No,No,No,No,Yes,No,No,No,No,Yes,No,trying to get work,Very concerned,Yes,Yes,No,No,Yes,No,No,No,No,,Increased,Yes,don't kNow,No,Not applicable,No,Not applicable,Not applicable,None,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Unemployed,No,heavy
20057091,0.972476277,No,E,48,45-54,Greater London,Female,Local Authority Rented,"<£4,500",Never Married,<=199,down <£50,None,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,"£1,000-£1,499",£90-£99,"keeping up, constant struggle",No,No,No,No,No,Yes,Yes,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,the same,No,Not applicable,Yes,Haven't started saving yet,More than 8 years,£500-£999,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,don't kNow,don't kNow,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,Not in work - long term illness or disability ,Yes,somewhat
20449646,0.99810805,No,B,34,25-34,Greater London,Male,Local Authority Rented,">=£100,000",Married or Couple,"£1,000-£1,199",No change,don't kNow,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,"£6,000-£6,499",>=£500,"keeping up, struggle from time to time",No,No,No,No,No,Yes,Yes,No,No,No,No,,Somewhat concerned,Yes,Yes,Yes,No,No,No,No,No,No,,Stayed the same,Yes,Not applicable,No,Not applicable,don't kNow,Not applicable,Not applicable,"£9,000 - £9,999",don't kNow,,,,,,,,,,,,,,,,,,,,,don't kNow,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",don't kNow,No,No,No,No,No,No,No,No,Yes,,,,,,,No,No,No,No,No,No,No,Yes,,,,,,,In Paid Employment ,No,somewhat
20834324,1.02417643,No,D,31,25-34,Scotland,Male,Local Authority Rented,"£7,500-£9,499",Never Married,don't kNow,don't kNow,150-£199,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Somewhat concerned,No,Yes,No,No,No,No,No,No,No,,Stayed the same,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,£500-£999,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,don't kNow,No,don't kNow,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,Unemployed,No,Not applicable
20377356,0.993838089,No,C2,36,35-44,South West,Male,Local Authority Rented,"£15,500-£17,499",Married or Couple,£200-£299,down >£100,£100-£149,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,No,No,No,No,Yes,£500-£999,£100-£119,falling behind on some,No,No,No,No,No,No,Yes,No,No,No,No,,Somewhat concerned,No,Yes,No,No,No,No,No,No,No,,Increased,Yes,harder,No,Not applicable,No,Not applicable,Not applicable,£500-£999,Increase by £50-£99 a month,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,In Paid Employment ,Yes,somewhat
20418313,0.984935592,No,E,43,35-44,South East,Female,Local Authority Rented,Refused,Married or Couple,<=199,down >£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,"£3,500-£3,999",£120-£139,"have financial problems, fallen behind with many",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,No,No,No,No,No,No,No,No,,Increased,No,the same,No,Not applicable,No,Not applicable,Not applicable,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Decreased,Quite likely - my household income could fall sharply,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Not in work - long term illness or disability ,No,heavy
20009909,0.995854919,No,D,49,45-54,West Midlands,Male,Local Authority Rented,"£30,000-£39,999",Widowed/Divorced/Separated,"£1,400-£1,599",No change,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,Yes,No,No,No,Yes,No,No,No,Yes,">=£30,000",don't kNow,"keeping up, struggle from time to time",No,No,No,No,No,Yes,Yes,Yes,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,the same,No,Not applicable,No,Not applicable,Not applicable,"£40,000 - £44,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Quite likely - my household income could fall sharply,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,In Paid Employment ,No,No
20944219,1.00263809,No,E,56,55-64,North West,Male,Local Authority Rented,"£25,000-£29,999",Widowed/Divorced/Separated,£200-£299,down <£50,£800-£899,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,No,Yes,No,No,Yes,"£1,000-£1,499",£100-£119,"keeping up, struggle from time to time",No,No,No,No,No,No,No,No,No,No,Yes,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Decreased,don't kNow,the same,No,Not applicable,No,Not applicable,Not applicable,"£15,000 - £17,499",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,don't kNow,don't kNow,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,Yes,No,No,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,Unemployed,No,No
